"CoverageClass","MetadataKinds","DefName","Label","ModName","PackageId","BaseCost","BuildingCount","TerrainCount","Terrains","RecipeCount","SurgeryCount","Recipes","NonBuildingThingCount","NonBuildingThings","RequiredAnalyzedCount","RequiredAnalyzed","Techprint","ResearchModCount","ResearchModTypes","PrerequisiteCount","Prerequisites"
"ThematicMetadata","OtherRecipe;NonBuildingThing","ABG_Research_AdvancedHeavyChargeWeaponry","Advanced heavy weaponry","Guns For All Tech Levels","bambaryla.AllBambaGuns","2000","0","0","","3","0","Make_ABG_Gun_UCLMG;Make_ABG_Gun_UCShotgun;Make_ABG_Gun_UCSniper","3","ABG_Gun_UCLMG;ABG_Gun_UCShotgun;ABG_Gun_UCSniper","0","","","0","","2","ABG_Research_AdvancedChargeWeaponry;PrecisionRifling"
"ThematicMetadata","OtherRecipe;NonBuildingThing","ABG_Research_AdvancedSpecialistBallisticWeaponry","Advanced Specialized Ballistic Weaponry","Guns For All Tech Levels","bambaryla.AllBambaGuns","2000","0","0","","2","0","Make_ABG_Gun_SBBullpup;Make_ABG_Gun_SBDMR","2","ABG_Gun_SBBullpup;ABG_Gun_SBDMR","0","","","0","","2","ABG_Research_AdvancedBallisticWeaponry;PrecisionRifling"
"ThematicMetadata","OtherRecipe;NonBuildingThing","ABG_Research_AdvancedSpecialistChargeWeaponry","Advanced specialized weaponry","Guns For All Tech Levels","bambaryla.AllBambaGuns","2000","0","0","","2","0","Make_ABG_Gun_UCBullpup;Make_ABG_Gun_UCDMR","2","ABG_Gun_UCBullpup;ABG_Gun_UCDMR","0","","","0","","2","ABG_Research_AdvancedChargeWeaponry;PrecisionRifling"
"ThematicMetadata","OtherRecipe;NonBuildingThing","ABG_Research_ChargeWeaponry_Proto","Proto-charge weaponry","Guns For All Tech Levels","bambaryla.AllBambaGuns","2000","0","0","","2","0","Make_ABG_Gun_ICBattleRifle;Make_ABG_Gun_ICPistol","2","ABG_Gun_ICBattleRifle;ABG_Gun_ICPistol","0","","","0","","0",""
"ThematicMetadata","OtherRecipe;NonBuildingThing","ABG_Research_GlitterBallisticWeaponry","Glitterworld ballistic weaponry","Guns For All Tech Levels","bambaryla.AllBambaGuns","6000","0","0","","2","0","Make_ABG_Gun_UBBattleRifle;Make_ABG_Gun_UBPistol","2","ABG_Gun_UBBattleRifle;ABG_Gun_UBPistol","0","","","0","","2","ABG_Research_AdvancedBallisticWeaponry;MultiAnalyzer"
"ThematicMetadata","OtherRecipe;NonBuildingThing","ABG_Research_GlitterHeavyBallisticWeaponry","Glitterworld heavy ballistic weaponry","Guns For All Tech Levels","bambaryla.AllBambaGuns","3000","0","0","","3","0","Make_ABG_Gun_UBLMG;Make_ABG_Gun_UBShotgun;Make_ABG_Gun_UBSniper","3","ABG_Gun_UBLMG;ABG_Gun_UBShotgun;ABG_Gun_UBSniper","0","","","0","","2","ABG_Research_GlitterBallisticWeaponry;PrecisionRifling"
"ThematicMetadata","OtherRecipe;NonBuildingThing","ABG_Research_GlitterSpecialistBallisticWeaponry","Glitterworld specialized ballistic weaponry","Guns For All Tech Levels","bambaryla.AllBambaGuns","3000","0","0","","2","0","Make_ABG_Gun_UBBullpup;Make_ABG_Gun_UBDMR","2","ABG_Gun_UBBullpup;ABG_Gun_UBDMR","0","","","0","","2","ABG_Research_GlitterBallisticWeaponry;PrecisionRifling"
"ThematicMetadata","OtherRecipe;NonBuildingThing","ABG_Research_HeavyChargeWeaponry_Proto","Heavy proto-charge weapons","Guns For All Tech Levels","bambaryla.AllBambaGuns","1000","0","0","","3","0","Make_ABG_Gun_ICLMG;Make_ABG_Gun_ICShotgun;Make_ABG_Gun_ICSniper","3","ABG_Gun_ICLMG;ABG_Gun_ICShotgun;ABG_Gun_ICSniper","0","","","0","","2","ABG_Research_ChargeWeaponry_Proto;PrecisionRifling"
"ThematicMetadata","OtherRecipe;NonBuildingThing","ABG_Research_SpecialistChargeWeaponry_Proto","Specialized proto-charge weapons","Guns For All Tech Levels","bambaryla.AllBambaGuns","1000","0","0","","2","0","Make_ABG_Gun_ICBullpup;Make_ABG_Gun_ICDMR","2","ABG_Gun_ICBullpup;ABG_Gun_ICDMR","0","","","0","","2","ABG_Research_ChargeWeaponry_Proto;PrecisionRifling"
"ThematicMetadata","NonBuildingThing;RequiredAnalyzed","DV_GolemResearch_AnimaBlooms","Anima blooms","Epochs - Golems","det.epochsgolems","500","0","0","","0","0","","1","DV_Plant_AnimaSprout","1","DV_Seed_AnimaSprout","","0","","1","VFET_Agriculture"
"ThematicMetadata","SurgeryRecipe;OtherRecipe;NonBuildingThing","DV_GolemResearch_GolemancyModules","Golem modification","Epochs - Golems","det.epochsgolems","500","0","0","","2","1","DV_Golem_InstallBrainModule;Make_DV_Golem_BrainModule","1","DV_Golem_BrainModule","0","","","0","","1","DV_GolemResearch_BasicGolemancy"
"ThematicMetadata","OtherRecipe;NonBuildingThing","DV_PhaseWeaponsResearch","Phase-cycler construction","Phase Weaponry","det.phaseweaponry","3400","0","0","","3","0","Make_DV_Gun_PhasePistol;Make_DV_Gun_PhasePrecisionRifle;Make_DV_Gun_PhaseRifle","3","DV_Gun_PhasePistol;DV_Gun_PhasePrecisionRifle;DV_Gun_PhaseRifle","0","","","0","","1","AdvancedFabrication"
"ThematicMetadata","OtherRecipe;NonBuildingThing","SD_DwarvenDrugPlants","Bladeroot cigar","Stoneborn - Delights","det.sbdelights","1000","0","0","","2","0","Make_SD_BladerootCigar;Make_SD_BladerootCigarBulk","1","SD_BladerootCigar","0","","","0","","1","VFET_Agriculture"
"ThematicMetadata","OtherRecipe;NonBuildingThing","SD_ProcessedDrugs","Complex concoctions","Stoneborn - Delights","det.sbdelights","1200","0","0","","2","0","SD_MakeElixirMush;SD_MakeLiquorSmush","2","SD_ElixirMush;SD_LiquorSmush","0","","","0","","0",""
"ThematicMetadata","OtherRecipe;NonBuildingThing","DV_EnsignArmor","Ensign armor","Spacer Arsenal","det.spacerarsenal","6300","0","0","","4","0","Make_CAT_Footwear_EnsignBoots;Make_CAT_Handwear_EnsignGloves;Make_DV_Apparel_EnsignArmor;Make_DV_Apparel_EnsignHelmet","4","CAT_Footwear_EnsignBoots;CAT_Handwear_EnsignGloves;DV_Apparel_EnsignArmor;DV_Apparel_EnsignHelmet","0","","","0","","1","ReconArmor"
"ThematicMetadata","OtherRecipe;NonBuildingThing","DV_LensArrays","Lens arrays","Volt Weaponry","det.voltweaponry","1500","0","0","","2","0","Make_DV_Gun_VoltPistol;Make_DV_Gun_VoltRifle","7","DV_Gun_VoltCarbine;DV_Gun_VoltChaingun;DV_Gun_VoltDMR;DV_Gun_VoltPistol;DV_Gun_VoltRifle;DV_Gun_VoltSniper;DV_Gun_VoltTrenchgun","0","","","0","","0",""
"ThematicMetadata","OtherRecipe;NonBuildingThing","DV_CrusaderArmor","Crusader armor","Impact Weaponry - Reloaded","detvisor.impactweaponryreloaded","7000","0","0","","4","0","Make_CAT_Footwear_CrusaderBoots;Make_CAT_Handwear_CrusaderGloves;Make_DV_Apparel_ArmorCrusader;Make_DV_Apparel_ArmorHelmetCrusader","4","CAT_Footwear_CrusaderBoots;CAT_Handwear_CrusaderGloves;DV_Apparel_ArmorCrusader;DV_Apparel_ArmorHelmetCrusader","0","","","0","","1","PoweredArmor"
"ThematicMetadata","SurgeryRecipe;OtherRecipe;NonBuildingThing","Ferny_AnimaClaw","Anima claw","Generally More Research","ferny.generallymoreresearch","300","0","0","","2","1","DV_Golem_InstallAnimaClaw;Make_DV_Golem_AnimaClaw","1","DV_Golem_AnimaClaw","0","","","0","","1","DV_GolemResearch_GolemancyModules"
"ThematicMetadata","SurgeryRecipe;OtherRecipe;NonBuildingThing","Ferny_AttackBooster","Attack booster","Generally More Research","ferny.generallymoreresearch","300","0","0","","2","1","DV_Golem_InstallAttackBooster;Make_DV_Golem_AttackBooster","1","DV_Golem_AttackBooster","0","","","0","","1","DV_GolemResearch_GolemancyModules"
"GenericFallbackOnly","","Ferny_Bioshred","Bioshredding","Generally More Research","ferny.generallymoreresearch","0","0","0","","0","0","","0","","0","","","0","","1","AdvancedPsychicRituals"
"ThematicMetadata","SurgeryRecipe;OtherRecipe;NonBuildingThing","Ferny_BrickFist","Brick fist","Generally More Research","ferny.generallymoreresearch","300","0","0","","2","1","DV_Golem_InstallBrickFist;Make_DV_Golem_BrickFist","1","DV_Golem_BrickFist","0","","","0","","1","DV_GolemResearch_GolemancyModules"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_ConversionStaff","Conversion staff","Generally More Research","ferny.generallymoreresearch","300","0","0","","1","0","Make_TCS_ConversionStaff","1","TCS_ConversionStaff","0","","","0","","1","VFET_Culture"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_Dumbbells","Dumbbells","Generally More Research","ferny.generallymoreresearch","500","0","0","","1","0","Make_Rimbody_Dumbbells","1","Rimbody_Dumbbells","0","","","0","","1","Smithing"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_ExerciseBall","Exercise ball","Generally More Research","ferny.generallymoreresearch","500","0","0","","1","0","Make_Rimbody_ExerciseBall","1","Rimbody_ExerciseBall","0","","","0","","1","Smithing"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_GolemancerBag","Golemancer bag","Generally More Research","ferny.generallymoreresearch","250","0","0","","1","0","Make_DV_Apparel_GolemancerBag","1","DV_Apparel_GolemancerBag","0","","","0","","1","DV_GolemResearch_BasicGolemancy"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_GolemancerGoggles","Golemancer goggles","Generally More Research","ferny.generallymoreresearch","250","0","0","","1","0","Make_DV_Apparel_GolemancerGoggles","1","DV_Apparel_GolemancerGoggles","0","","","0","","1","DV_GolemResearch_BasicGolemancy"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_Hardweave","Hardweave","Generally More Research","ferny.generallymoreresearch","350","0","0","","1","0","VFEM2_Make_Hardweave","1","VFEM2_Hardweave","0","","","0","","1","VFET_Agriculture"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_Hayweave","Hayweave","Generally More Research","ferny.generallymoreresearch","200","0","0","","1","0","VFEM2_Make_Hayweave","1","VFEM2_Hayweave","0","","","0","","1","VFET_Agriculture"
"GenericFallbackOnly","","Ferny_HealingPulse","Healing pulse","Generally More Research","ferny.generallymoreresearch","0","0","0","","0","0","","0","","0","","","0","","1","AdvancedPsychicRituals"
"GenericFallbackOnly","","Ferny_ImmunityPulse","Immunity pulse","Generally More Research","ferny.generallymoreresearch","0","0","0","","0","0","","0","","0","","","0","","1","AdvancedPsychicRituals"
"GenericFallbackOnly","","Ferny_InhumanizingChant","Inhumanization","Generally More Research","ferny.generallymoreresearch","0","0","0","","0","0","","0","","0","","","0","","1","AdvancedPsychicRituals"
"GenericFallbackOnly","","Ferny_InvokeEclipse","Invoke eclipse","Generally More Research","ferny.generallymoreresearch","0","0","0","","0","0","","0","","0","","","0","","1","AdvancedPsychicRituals"
"GenericFallbackOnly","","Ferny_InvokeVoidAlly","Invoke void ally","Generally More Research","ferny.generallymoreresearch","0","0","0","","0","0","","0","","0","","","0","","1","AdvancedPsychicRituals"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_Kettlebell","Kettlebell","Generally More Research","ferny.generallymoreresearch","500","0","0","","1","0","Make_Rimbody_Kettlebell","1","Rimbody_Kettlebell","0","","","0","","1","Smithing"
"GenericFallbackOnly","","Ferny_PsychicAwakening","Psychic awakening","Generally More Research","ferny.generallymoreresearch","0","0","0","","0","0","","0","","0","","","0","","1","AdvancedPsychicRituals"
"ThematicMetadata","SurgeryRecipe;OtherRecipe;NonBuildingThing","Ferny_PyrinthTalon","Pyrinth talon","Generally More Research","ferny.generallymoreresearch","300","0","0","","2","1","DV_Golem_InstallPyrinthTalon;Make_DV_Golem_PyrinthTalon","1","DV_Golem_PyrinthTalon","0","","","0","","1","DV_GolemResearch_GolemancyModules"
"GenericFallbackOnly","","Ferny_RegenerativeChant","Regenerative chant","Generally More Research","ferny.generallymoreresearch","0","0","0","","0","0","","0","","0","","","0","","1","AdvancedPsychicRituals"
"GenericFallbackOnly","","Ferny_ShardProduction","Shard reaping","Generally More Research","ferny.generallymoreresearch","0","0","0","","0","0","","0","","0","","","0","","1","AdvancedPsychicRituals"
"GenericFallbackOnly","","Ferny_SkipMigration","Skip migration","Generally More Research","ferny.generallymoreresearch","0","0","0","","0","0","","0","","0","","","0","","1","AdvancedPsychicRituals"
"ThematicMetadata","SurgeryRecipe;OtherRecipe;NonBuildingThing","Ferny_SleepAccelerator","Sleep accelerator","Generally More Research","ferny.generallymoreresearch","300","0","0","","2","1","DV_Golem_InstallSleepAccelerator;Make_DV_Golem_SleepAccelerator","1","DV_Golem_SleepAccelerator","0","","","0","","1","DV_GolemResearch_GolemancyModules"
"ThematicMetadata","SurgeryRecipe;OtherRecipe;NonBuildingThing","Ferny_SpeedEnhancer","Speed enhancer","Generally More Research","ferny.generallymoreresearch","300","0","0","","2","1","DV_Golem_InstallSpeedEnhancer;Make_DV_Golem_SpeedEnhancer","1","DV_Golem_SpeedEnhancer","0","","","0","","1","DV_GolemResearch_GolemancyModules"
"GenericFallbackOnly","","Ferny_VoidCleanse","Void cleanse","Generally More Research","ferny.generallymoreresearch","0","0","0","","0","0","","0","","0","","","0","","1","AdvancedPsychicRituals"
"GenericFallbackOnly","","Ferny_VoidTouchTransfer","Void-touch transfer","Generally More Research","ferny.generallymoreresearch","0","0","0","","0","0","","0","","0","","","0","","1","AdvancedPsychicRituals"
"GenericFallbackOnly","","Ferny_WitheringChant","Withering chant","Generally More Research","ferny.generallymoreresearch","0","0","0","","0","0","","0","","0","","","0","","1","AdvancedPsychicRituals"
"GenericFallbackOnly","","Ferny_XenogeneticRituals","Xenogenetic rituals","Generally More Research","ferny.generallymoreresearch","0","0","0","","0","0","","0","","0","","","0","","1","AdvancedPsychicRituals"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_Bandages","Bandages","Progression: Attire","ferny.progressionattire","200","0","0","","2","0","Make_Bandagewraps_Bodywrap;Make_Bandagewraps_HeadBandage","2","Bandagewraps_Bodywrap;Bandagewraps_HeadBandage","0","","","0","","1","VFET_Tribalwear"
"ThematicMetadata","OtherRecipe;NonBuildingThing","LemonSkin_LeatherArmour","Leather armor","Progression: Attire","ferny.progressionattire","500","0","0","","4","0","Make_VFEM2_Apparel_HeavyLeatherArmor;Make_VFEM2_Apparel_HeavyLeatherHelmet;Make_VFEM2_Apparel_LeatherArmor;Make_VFEM2_Apparel_LeatherHelmet","4","VFEM2_Apparel_HeavyLeatherArmor;VFEM2_Apparel_HeavyLeatherHelmet;VFEM2_Apparel_LeatherArmor;VFEM2_Apparel_LeatherHelmet","0","","","0","","1","DankPyon_ProtectiveClothing"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_AmbrosiaTreatmentPill","Ambrosia treatment pill","Progression: Drugs","ferny.progressiondrugs","1500","0","0","","1","0","AT_Make_AmbrosiaTreatment","1","AT_AmbrosiaTreatment","0","","","0","","1","AT_AddictionPharmacology"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_AmineSerum","Amine serum","Progression: Drugs","ferny.progressiondrugs","500","0","0","","1","0","MA_Make_AmineSerum","1","MA_AmineSerum","0","","","0","","1","DankPyon_Alchemy"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_AmnesiaDraught","Amnesia draught","Progression: Drugs","ferny.progressiondrugs","500","0","0","","1","0","Make_VFEM2_AmnesiaDraught","1","VFEM2_AmnesiaDraught","0","","","0","","1","DankPyon_Alchemy"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_Antibiotics","Antibiotics","Progression: Drugs","ferny.progressiondrugs","2000","0","0","","2","0","Make_VRE_Antibiotics;Make_VRE_AntibioticsBulk","1","VRE_Antibiotics","0","","","0","","1","DrugProduction"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_AntitoxDraught","Antitox draught","Progression: Drugs","ferny.progressiondrugs","500","0","0","","1","0","Make_VFEM2_AntitoxDraught","1","VFEM2_AntitoxDraught","0","","","0","","1","DankPyon_Alchemy"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_ApothecarysMiracle","Apothecary's miracle","Progression: Drugs","ferny.progressiondrugs","500","0","0","","4","0","Make_DankPyon_Miracle;Make_DankPyon_MiracleBulk;Make_DankPyon_Mixture_Miracle;Make_DankPyon_Mixture_MiracleBulk","2","DankPyon_Miracle;DankPyon_Mixture_Miracle","0","","","0","","1","DankPyon_Alchemy"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_BattleElixir","Battle elixir","Progression: Drugs","ferny.progressiondrugs","500","0","0","","4","0","Make_DankPyon_BattleElixir;Make_DankPyon_BattleElixirBulk;Make_DankPyon_Mixture_BattleElixir;Make_DankPyon_Mixture_BattleElixirBulk","2","DankPyon_BattleElixir;DankPyon_Mixture_BattleElixir","0","","","0","","1","Ferny_HappyPowder"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_BeardWax","Beard wax","Progression: Drugs","ferny.progressiondrugs","500","0","0","","2","0","Make_SD_BeardWax;Make_SD_BeardWaxBulk","1","SD_BeardWax","0","","","0","","1","DrugProduction"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_BloodRotVaccine","Blood rot vaccine","Progression: Drugs","ferny.progressiondrugs","1000","0","0","","3","0","Make_Vaccine_BloodRot;Make_Vaccine_BloodRot_x10;Make_Vaccine_BloodRot_x5","1","Vaccine_BloodRot","0","","","0","","1","Research_BasicImmunology"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_Cigarettes","Cigarettes","Progression: Drugs","ferny.progressiondrugs","400","0","0","","1","0","VBE_MakeCigarettes","1","VBE_Cigarettes","0","","","0","","1","DrugProduction"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_Cigars","Cigars","Progression: Drugs","ferny.progressiondrugs","500","0","0","","1","0","VBE_MakeCigars","1","VBE_Cigars","0","","","0","","1","Ferny_Cigarettes"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_ClarityDraught","Clarity draught","Progression: Drugs","ferny.progressiondrugs","500","0","0","","1","0","Make_VFEM2_ClarityDraught","1","VFEM2_ClarityDraught","0","","","0","","1","DankPyon_Alchemy"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_Clozapine","Clozapine","Progression: Drugs","ferny.progressiondrugs","500","0","0","","2","0","Make_Clozapine;Make_ClozapineBulk","1","Clozapine","0","","","0","","1","MP_BaseResearch"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_ComaDraught","Coma draught","Progression: Drugs","ferny.progressiondrugs","500","0","0","","1","0","Make_VFEM2_ComaDraught","1","VFEM2_ComaDraught","0","","","0","","1","DankPyon_Alchemy"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_EfficiencyDraught","Efficiency draught","Progression: Drugs","ferny.progressiondrugs","500","0","0","","1","0","Make_VFEM2_EfficiencyDraught","1","VFEM2_EfficiencyDraught","0","","","0","","1","DankPyon_Alchemy"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_FeatherdustJoint","Featherdust joint","Progression: Drugs","ferny.progressiondrugs","500","0","0","","2","0","Make_GR_FeatherdustJoint;Make_GR_FeatherdustJointBulk","1","GR_FeatherdustJoint","0","","","0","","1","VFET_Hunting"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_FertilityDraught","Fertility draught","Progression: Drugs","ferny.progressiondrugs","500","0","0","","1","0","Make_VFEM2_FertilityDraught","1","VFEM2_FertilityDraught","0","","","0","","1","DankPyon_Alchemy"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_FeywingJoint","Feywing joint","Progression: Drugs","ferny.progressiondrugs","500","0","0","","2","0","Make_SD_FeywingJoint;Make_SD_FeywingJointBulk","1","SD_FeywingJoint","0","","","0","","1","VFET_Hunting"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_Flake","Flake","Progression: Drugs","ferny.progressiondrugs","300","0","0","","2","0","Make_Flake;Make_FlakeBulk","1","Flake","0","","","0","","1","DrugProduction"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_FluVaccine","Flu vaccine","Progression: Drugs","ferny.progressiondrugs","1000","0","0","","3","0","Make_Vaccine_Flu;Make_Vaccine_Flu_x10;Make_Vaccine_Flu_x5","1","Vaccine_Flu","0","","","0","","1","Research_BasicImmunology"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_FocusDraught","Focus draught","Progression: Drugs","ferny.progressiondrugs","500","0","0","","1","0","Make_VFEM2_FocusDraught","1","VFEM2_FocusDraught","0","","","0","","1","DankPyon_Alchemy"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_GoJuiceTreatmentPill","Go-juice treatment pill","Progression: Drugs","ferny.progressiondrugs","1500","0","0","","1","0","AT_Make_GoJuiceTreatment","1","AT_GoJuiceTreatment","0","","","0","","1","AT_AddictionPharmacology"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_GutWormsVaccine","Gut worms vaccine","Progression: Drugs","ferny.progressiondrugs","1000","0","0","","3","0","Make_Vaccine_GutWorms;Make_Vaccine_GutWorms_x10;Make_Vaccine_GutWorms_x5","1","Vaccine_GutWorms","0","","","0","","1","Research_BasicImmunology"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_HappyPowder","Happy powder","Progression: Drugs","ferny.progressiondrugs","500","0","0","","4","0","Make_DankPyon_HappyPowder;Make_DankPyon_HappyPowderBulk;Make_DankPyon_Mixture_HappyPowder;Make_DankPyon_Mixture_HappyPowderBulk","2","DankPyon_HappyPowder;DankPyon_Mixture_HappyPowder","0","","","0","","1","DankPyon_Alchemy"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_HellboarLiverPotion","Hellboar liver potion","Progression: Drugs","ferny.progressiondrugs","500","0","0","","1","0","MA_Make_HellboarLiverPotion","1","MA_HellboarLiverPotion","0","","","0","","1","DankPyon_Alchemy"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_HemogenDraught","Hemogen draught","Progression: Drugs","ferny.progressiondrugs","500","0","0","","1","0","Make_VFEM2_HemogenDraught","1","VFEM2_HemogenDraught","0","","","0","","1","DankPyon_Alchemy"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_HerbalExtract","Herbal extract","Progression: Drugs","ferny.progressiondrugs","500","0","0","","3","0","DankPyon_Make_HerbalExtract;DankPyon_Make_HerbalExtractBulk;DankPyon_Make_HerbalExtractBulkExtra","1","DankPyon_HerbalExtract","0","","","0","","1","DankPyon_Alchemy"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_Heroin","Heroin","Progression: Drugs","ferny.progressiondrugs","500","0","0","","2","0","Make_Heroin;Make_HeroinBulk","1","Heroin","0","","","0","","2","MP_BasicCashCrops;MP_CrimsonBulbRefinement"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Ferny_ImmunizationDraught","Immunization draught","Progression: Drugs","ferny.progressiondrugs","500","0","0","","1","0","Make_VFEM2_ImmunizationDraught","1","VFEM2_ImmunizationDraught","0","","","0","","1","DankPyon_Alchemy"
